Library	seqnames	start	end	width	strand	genoT	deltaW	Quality	Median_insert_size	Adapters_at_least_50bp	Alignment_rate	Initial_reads_aligned	Postfiltering_reads_aligned	Mean_read_length	Duplication_rate	Coverage_depth	Background	Reads_per_Mb	Percent_WC	Mean_GC	Coverage_after_1Gb_sequencing	gene
f1216-c38-mesc-a1h5-hkt-f13-r2-c4_S1167_	NC_000077.7	40107034	40152262	45229	*	wc-cc	42	G	115	0.0120758	0.9482	193962	193962	71.17605	0.0202	0.0050098441	0.0842406877	35	0.5434782609	0.418227	0.121771	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c4_S1167_	NC_000077.7	77921751	77927286	5536	*	cc-wc	50	G	115	0.0120758	0.9482	193962	193962	71.17605	0.0202	0.0050098441	0.0842406877	35	0.5434782609	0.418227	0.121771	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c4_S1167_	NC_000078.7	110942177	110985245	43069	*	wc-ww	45	G	115	0.0120758	0.9482	193962	193962	71.17605	0.0202	0.0050098441	0.0842406877	35	0.5434782609	0.418227	0.121771	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c4_S1167_	NC_000078.7	116708714	116714953	6240	*	ww-wc	42	G	115	0.0120758	0.9482	193962	193962	71.17605	0.0202	0.0050098441	0.0842406877	35	0.5434782609	0.418227	0.121771	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c4_S1167_	NC_000080.7	68724550	68893294	168745	*	cc-wc	85	G	115	0.0120758	0.9482	193962	193962	71.17605	0.0202	0.0050098441	0.0842406877	35	0.5434782609	0.418227	0.121771	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c4_S1167_	NC_000081.7	14842700	15142994	300295	*	wc-cc	80	G	115	0.0120758	0.9482	193962	193962	71.17605	0.0202	0.0050098441	0.0842406877	35	0.5434782609	0.418227	0.121771	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c4_S1167_	NC_000081.7	72984022	73085775	101754	*	cc-wc	96	G	115	0.0120758	0.9482	193962	193962	71.17605	0.0202	0.0050098441	0.0842406877	35	0.5434782609	0.418227	0.121771	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c4_S1167_	NC_000082.7	19353940	19427150	73211	*	cc-wc	72	G	115	0.0120758	0.9482	193962	193962	71.17605	0.0202	0.0050098441	0.0842406877	35	0.5434782609	0.418227	0.121771	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c4_S1167_	NC_000084.7	16689002	16708347	19346	*	ww-wc	85	G	115	0.0120758	0.9482	193962	193962	71.17605	0.0202	0.0050098441	0.0842406877	35	0.5434782609	0.418227	0.121771	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c4_S1167_	NC_000086.8	103420930	103429852	8923	*	cc-wc	58	G	115	0.0120758	0.9482	193962	193962	71.17605	0.0202	0.0050098441	0.0842406877	35	0.5434782609	0.418227	0.121771	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c4_S1167_	NC_000086.8	153480280	153584651	104372	*	wc-cc	74	G	115	0.0120758	0.9482	193962	193962	71.17605	0.0202	0.0050098441	0.0842406877	35	0.5434782609	0.418227	0.121771	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000067.7	26208028	26220427	12400	*	ww-wc	69	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000067.7	39628339	39649831	21493	*	wc-cc	80	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000067.7	59251112	59252124	1013	*	cc-wc	77	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000067.7	72391352	72446890	55539	*	wc-ww	70	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000068.8	17780096	17802398	22303	*	wc-ww	107	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000068.8	128769985	128779997	10013	*	ww-wc	85	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000068.8	165020591	165037232	16642	*	wc-ww	66	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000069.7	8817791	8865512	47722	*	wc-cc	89	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000069.7	45162651	45185681	23031	*	cc-ww	169	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000069.7	121066167	121098167	32001	*	ww-cc	166	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000070.7	35346504	35370890	24387	*	wc-ww	81	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000070.7	57847728	57903536	55809	*	ww-wc	86	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000070.7	135696466	135702808	6343	*	wc-cc	85	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000070.7	145116800	145134758	17959	*	cc-wc	55	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000070.7	148148566	148179090	30525	*	wc-cc	62	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000071.7	87652902	87709640	56739	*	ww-wc	83	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000072.7	6147271	6153058	5788	*	wc-cc	77	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000072.7	15724595	15726157	1563	*	cc-wc	78	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000072.7	29372890	29387724	14835	*	wc-cc	91	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000073.7	4820666	4845166	24501	*	wc-ww	57	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000073.7	82342412	82373185	30774	*	ww-wc	83	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000073.7	94212132	94246266	34135	*	wc-cc	90	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000074.7	80517196	80521170	3975	*	ww-wc	87	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000074.7	92542070	92562656	20587	*	wc-ww	86	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000074.7	126329122	126335433	6312	*	ww-wc	81	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000075.7	4653762	4656688	2927	*	ww-wc	88	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000075.7	40760667	40801338	40672	*	wc-cc	79	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000075.7	54500633	54508376	7744	*	cc-wc	72	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000075.7	80084878	80087380	2503	*	wc-cc	97	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000075.7	93786844	93821754	34911	*	cc-wc	86	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000077.7	25312643	25329129	16487	*	ww-cc	167	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000077.7	78020319	78038935	18617	*	cc-ww	160	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000078.7	20852394	20894897	42504	*	wc-cc	49	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000078.7	24543294	24548379	5086	*	cc-wc	37	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000078.7	102304057	102311330	7274	*	wc-cc	37	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000078.7	106230297	106235311	5015	*	cc-wc	38	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000078.7	106302825	106313351	10527	*	wc-cc	43	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000079.7	19643901	19683986	40086	*	ww-wc	86	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000079.7	25159635	25203165	43531	*	wc-cc	92	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000080.7	14110728	14126630	15903	*	wc-ww	81	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000080.7	63482036	63487781	5746	*	ww-wc	77	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000081.7	40468631	40497741	29111	*	wc-cc	80	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000081.7	71646765	71648945	2181	*	cc-wc	85	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000082.7	66753050	66753842	793	*	wc-ww	76	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000082.7	77946398	78137545	191148	*	ww-wc	77	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000083.7	12871111	12892430	21320	*	cc-wc	74	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000083.7	35075314	35091172	15859	*	wc-cc	80	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000084.7	78779707	78793979	14273	*	wc-cc	62	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000085.7	29387045	29413382	26338	*	wc-ww	78	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000085.7	35410169	35428498	18330	*	ww-wc	89	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000085.7	44848486	44942070	93585	*	wc-ww	80	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000085.7	59545166	59562622	17457	*	ww-wc	91	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c5_S1168_	NC_000086.8	15078866	15143645	64780	*	ww-wc	80	G	135	0.00026753	0.9688	731920	731920	72.774402	0.038419	0.0189698706	0.0302295896	137	0.472972973	0.418185	0.186169	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000067.7	47689512	47695698	6187	*	wc-ww	81	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000067.7	81596821	81601823	5003	*	ww-wc	101	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000067.7	130345852	130362258	16407	*	wc-cc	80	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000067.7	183087034	183118633	31600	*	cc-wc	94	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000068.8	28024286	28057343	33058	*	ww-wc	78	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000068.8	31959545	32034179	74635	*	wc-ww	91	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000068.8	36530690	36592130	61441	*	ww-wc	98	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000068.8	122285858	122385935	100078	*	wc-ww	86	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000068.8	168901716	168909550	7835	*	ww-wc	77	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000069.7	16521631	16534912	13282	*	cc-wc	80	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000069.7	29814925	29825905	10981	*	wc-ww	91	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000069.7	48659139	48686489	27351	*	ww-wc	85	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000070.7	41761214	41771920	10707	*	ww-wc	79	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000070.7	56929300	56932423	3124	*	wc-ww	71	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000070.7	70671116	70698554	27439	*	ww-wc	83	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000070.7	93094664	93105567	10904	*	wc-ww	74	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000070.7	99829702	99831259	1558	*	ww-wc	78	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000070.7	140089629	140101544	11916	*	wc-ww	80	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000070.7	144977700	145030087	52388	*	ww-wc	63	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000070.7	148463017	148569214	106198	*	wc-ww	67	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000071.7	102222096	102227300	5205	*	wc-cc	79	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000071.7	130140417	130145336	4920	*	cc-wc	83	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000072.7	21122961	21143210	20250	*	wc-ww	81	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000072.7	31093433	31112142	18710	*	ww-wc	72	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000072.7	78608774	78643166	34393	*	wc-cc	81	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000073.7	30796340	30829544	33205	*	cc-wc	76	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000073.7	35402606	35470032	67427	*	wc-cc	89	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000073.7	39847432	39852675	5244	*	cc-wc	81	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000073.7	47311132	47313582	2451	*	wc-cc	90	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000073.7	51254105	51277789	23685	*	cc-wc	94	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000073.7	76313550	76330042	16493	*	wc-ww	81	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000074.7	58019374	58040625	21252	*	wc-cc	99	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000074.7	60994535	61007312	12778	*	cc-wc	85	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000074.7	96557656	96583549	25894	*	wc-cc	89	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000074.7	104892163	104935307	43145	*	cc-wc	92	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000075.7	20755622	20770350	14729	*	ww-wc	78	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000075.7	48181445	48181574	130	*	wc-ww	95	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000075.7	69824900	69867232	42333	*	ww-wc	100	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000075.7	109068702	109110539	41838	*	wc-cc	85	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000076.7	5874917	5961628	86712	*	wc-cc	84	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000076.7	71221671	71315229	93559	*	cc-wc	87	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000076.7	94402796	94492890	90095	*	wc-cc	74	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
f1216-c38-mesc-a1h5-hkt-f13-r2-c6_S1169_	NC_000076.7	123481938	123530066	48129	*	cc-wc	83	G	132	0.000818452	0.9757	604958	604958	73.029134	0.044221	0.0156392202	0.0303121248	112	0.5	0.414584	0.15557	BLM
